name,address,longitude_wgs84,latitude_wgs84
辽宁中医药大学附属第三医院（辽宁省肛肠医院）,辽宁省沈阳市市区十一纬路35号,123.4112552241281,41.78596198441713
辽阳市石化医院（石化医院）,辽宁省辽阳市宏伟区工农街5号,123.19367169373648,41.19157072503887
辽阳市中心医院,辽宁省辽阳市文圣区中华大街二段148号,123.19290552830437,41.268486331922865
盘锦市第二人民医院,辽宁省盘锦市双台子区红旗大街,122.04216218080934,41.18434349011141
盘锦市第一人民医院,辽宁省盘锦市惠宾大街104号,122.05265438145413,41.11522543688277
盘锦市中心医院,辽宁省盘锦市双台子区红旗大街,122.01614228447147,41.191332987499926
沈阳二四二医院,辽宁省沈阳市皇姑区乐山路3号,123.41639211357818,41.86320829843074
沈阳军区总医院,辽宁省沈阳市沈河区文化路83号,123.43443955572812,41.76740721834042
沈阳市传染病医院,辽宁省沈阳市和平区南大街85号,123.39940940846287,41.77945967392702
沈阳市第四人民医院,辽宁省沈阳市皇姑区黄河南大街20号,123.41389503960069,41.817455800016454
沈阳市第五人民医院（沈阳市肿瘤医院）,辽宁省沈阳市铁西区兴顺街188号,123.34727242828419,41.78591992430211
沈阳市儿童医院,辽宁省沈阳市崇山东路74号,123.42794026979398,41.83109748309631
沈阳市妇儿医疗保健中心（沈阳市妇儿保健中心）,辽宁省沈阳市皇姑区崇山东路74号,123.42713342488761,41.83047753867762
沈阳市红十字会医院,辽宁省沈阳市沈河区中山路389号,123.43156793049553,41.797027163851965
沈阳铁路局锦州中心医院,辽宁省锦州市凌河区重庆路2段28号,121.13450503757716,41.11551220860336
沈阳铁路局沈阳中心医院,辽宁省沈阳市和平区南七马路102号,123.3948456450095,41.77533624492266
沈阳医学院奉天医院（奉天医院）,辽宁省沈阳市铁西区南七西路5号,123.33605455176752,41.79603812976751
沈阳医学院附属第二医院,辽宁省沈阳市和平区北九马路20号,123.41137525921674,41.80070961279337
沈阳医学院附属第三医院（沈医附三院）,辽宁省沈阳市皇姑区乐山路3号,123.41639211357818,41.86320829843074
沈阳医学院沈洲医院（沈洲医院、沈阳市心血管病医院）,辽宁省沈阳市和平区北九马路20号,123.41137525921674,41.80070961279337
铁法矿务局总医院,辽宁省铁法市铁法镇44号,123.89979851274363,41.85519163207727
铁岭市中心医院,辽宁省铁岭市银州区岭东7号,123.86173738189859,42.27959941663186
营口市中心医院,辽宁省营口市站前区新立街新立里36号,122.2538345386296,40.67103363838796
中国人民解放军第463医院,辽宁省沈阳市大东区小河沿路46号,123.46935933456197,41.79169553110286
中国人民解放军第二○二医院,辽宁省沈阳市和平区光荣街5号,123.40715257731037,41.784317319870524
中国人民解放军第二Ｏ二医院,辽宁省沈阳市和平区光荣街5号,123.40715257731037,41.784317319870524
中国人民解放军第二零二医院（202医院）,辽宁省沈阳市和平区光荣街5号,123.40797235962992,41.78177892361256
中国人民解放军第二一Ｏ医院（210医院）,辽宁省大连市西岗区胜利路80号,121.60490385293474,38.902450098195544
中国人民解放军第四六三医院（463医院）,辽宁省沈阳市小河沿路46号,123.46935933456197,41.79169553110286
中国医科大学第二附属医院二部（中国医大附三院、中国医科大学第三附属医院）,辽宁省沈阳市滑翔路39号,123.35636432627459,41.77150614026432
中国医科大学第四附属医院（中国医大附四院）,辽宁省沈阳市于洪区崇山东4号,123.30207514092369,41.79168264079705
中国医科大学第一附属医院（中国医大一院）,辽宁省沈阳市和平区南京北街155号,123.40621927779847,41.79115366675841
中国医科大学附属第二医院,辽宁省沈阳市和平区三好街36号,123.42133607494789,41.77112561584353
中国医科大学附属第四医院,辽宁省沈阳市于洪区崇山东路4号,123.45543212867196,41.8315345848991
中国医科大学附属第一医院,辽宁省沈阳市和平区南京北街155号,123.40500443490723,41.79285526319605
中国医科大学附属盛京医院,辽宁省沈阳市和平区三好街36号,123.41980700179388,41.77030154128385
北华大学附属医院,吉林省吉林市解放中路12号,126.55488364261234,43.842305505946314
北华大学医学院附属医院,吉林省吉林市市船营区南京街30号,126.55511957966235,43.842407169825584
长春市儿童医院,吉林省长春市朝阳区北安路69号,125.30981353620861,43.891972533252044
长春市心理医院（长春市第六医院）,吉林省长春市北环路4596号,125.30207635294477,43.94683978854813
长春市中心医院,吉林省长春市人民大街1810号,125.24760153137579,43.86189962491121
长春医大（吉大一院）,吉林省长春市朝阳区新民大街71号,125.2953427767334,43.87391876268287
长春中医学院附属医院,吉林省长春市朝阳区工农大路20号,125.29771196086183,43.86388468370081
长春中医药大学第二附属医院（长中医二附院）,吉林省长春市南关区曙光路463号,125.32723151454586,43.87199719889754
长春中医药大学第一附属医院,吉林省长春市工农大路20号,125.2961669681583,43.86570975130441
吉化集团公司总医院,吉林省吉林市龙潭区大同路32号,126.61759006713093,43.890974920703
吉林大学第二医院（吉大二院）,吉林省长春市南关区自强街18号,125.32778404187114,43.88611584332196
吉林大学第三医院,吉林省长春市二道区仙台大街2号,125.37110098553073,43.860027203624206
吉林大学第三医院（中日联谊二部）（吉大三院）,吉林省长春市仙台大街2号,125.37110098553073,43.860027203624206
吉林大学第三医院分院（吉大三分院）,吉林省长春市开运街29号,125.2740409376529,43.864762457232466
吉林大学第四医院,吉林省长春市东风大街2643号,125.23790994450508,43.85417529923286
吉林大学第一医院,吉林省长春市朝阳区新民大街71号,125.29937480368463,43.87442086086007
吉林大学医院,吉林省长春市朝阳区新民大街71号,125.30640207203597,43.87820756725424
吉林大学中日联谊医院,吉林省长春市仙台大街126号,125.37274305327949,43.859679820196675
吉林大学中日联谊医院总部,吉林省长春市仙台大街126号,125.37274305327949,43.859679820196675
吉林省第二人民医院,吉林省长春市朝阳区湖光路1018号,125.26833961648829,43.84134422346271
吉林省吉林化学工业公司职工医院,吉林市龙潭区大同路32号,126.61871120368221,43.89202244364781
吉林省吉林中西医结合医院,吉林省长春市朝阳区工农大路43号,125.3069417548334,43.85716243229797
吉林省结核病医院,吉林省九台市文卫路49号,125.84862259608954,44.142693380906195
吉林省劳动卫生职业病防治院,吉林省长春市朝阳区建政路27号,125.30562965084484,43.88265646999074
吉林省脑科医院（吉林省神经精神病医院、吉林省第三人民医院）,吉林省四平市中央西路98号（英雄广场北侧）,124.3533764375972,43.17441442101294
吉林省人民医院（吉林省立医院）,吉林省长春市工农大街1183号,125.29247193878594,43.866368210194885
吉林省人民医院南区,吉林省长春市朝阳区南湖新村东街2号,125.29811413248792,43.838696116898156
吉林省神经精神病院,吉林省四平市铁西区中央西路98号,124.35480115194032,43.175274394239274
吉林省中医院,吉林省长春市朝阳区工农大路1478号,125.29719304593522,43.86563232706764
吉林省肿瘤医院,吉林省长春市朝阳区湖光路1018号,125.26833961648829,43.84134422346271
吉林省肿瘤医院,长春市朝阳区湖光路1018号,125.26833961648829,43.84134422346271
吉林市第二中心医院,吉林省吉林市昌邑区中兴街36号,126.56632213606831,43.86026434767353
吉林市第三人民医院,吉林省吉林市船营区长春路9号,126.5254474838063,43.82714874199518
吉林市中心医院,吉林省吉林市南京街4号,126.55782862458699,43.83980526564355
吉林医药学院附属医院（中国人民解放军第四六五医院）,吉林省吉林市丰满区华山路81号,126.5679901691287,43.8273558599958
辽源市中医院,吉林省辽源市经康路65号,125.13608586508295,42.90025185504896
沈阳铁路局吉林中心医院,吉林省吉林市市中兴街36号,126.5663772451664,43.86018638166203
通化矿务局总医院,吉林省白山市八道江区福安路26号,126.41553045640073,41.93379738418496
延边大学附属延边医院（延边医院）,中国吉林省延吉市局子街1327号,129.50394729413128,42.91163295868306
延边大学医学院附属医院,延吉市局子街119号,129.50760705968065,42.899763419955704
中国人民解放军第二0八医院（208医院）,吉林省长春市绿园区西安大路4799号,125.26163624476438,43.900459684298475
中国人民解放军第二○八医院,吉林省长春市绿园区西安大路171号,125.26006394871173,43.900384533900066
中国人民解放军第二二二医院,吉林省吉林市船营区越山路47号,126.52473455219875,43.85031941573078
大庆龙南医院,黑龙江省大庆市让胡路区龙十路,124.88868247197459,46.622332398253896
大庆市第二医院,黑龙江省大庆市红岗区解放一街29号,124.97982146971592,46.55762915622829
大庆市第三医院（大庆市精神卫生中心）,黑龙江省大庆市让胡路区西泰路54号,124.85010062925724,46.67288707212409
大庆市人民医院（哈医大附属五院）,黑龙江省大庆市开发区建设路213号,125.13457822058001,46.57791570576001
大庆市中医医院,黑龙江省大庆市友谊大街,124.9953641584539,46.62293592400935
大庆市中医院,黑龙江省大庆市友谊路35号,125.00124055877687,46.62042872072712
大庆油田总医院,黑龙江省大庆市萨尔图区中康街9号,125.0287178925901,46.595738300831194
大庆油田总医院大庆市第一医院,黑龙江省大庆市萨尔图区中康街9号,125.0306106594735,46.5963799784781
哈尔滨第二四二医院（哈尔滨第三医院）,黑龙江省哈尔滨市平房区集智街39号,126.66363846999671,45.58227457654365
哈尔滨骨伤科医院（骨伤医院）,黑龙江省哈尔滨市南岗区西大直街214号,126.61730628101316,45.7379325725101
哈尔滨市传染病医院（哈尔滨市传染病院）,黑龙江省哈尔滨市香坊区公滨路309号,126.69370230267964,45.72953680431156
哈尔滨市第二医院,黑龙江省哈尔滨市太平区卫星路38号,126.68862665497298,45.7688729354488
哈尔滨市第三医院（242医院）,黑龙江省哈尔滨市平房区卫健街3号,126.66337877294566,45.58306562610158
哈尔滨市第四医院,黑龙江省哈尔滨市道外区靖宇街119号,126.64836271571059,45.7878772438759
哈尔滨市第五医院,黑龙江省哈尔滨市动力区健康路27号,126.65097446433197,45.706880872119704
哈尔滨市第一医院,黑龙江省哈尔滨市道里区地段街151号,126.62265979302934,45.77095742411973
哈尔滨市第一专科医院,黑龙江省哈尔滨市道外区宏伟路217号,126.69378602749774,45.76961011880566
哈尔滨市儿童医院,黑龙江省哈尔滨市道里区友谊路57号,126.61892721581063,45.778409478163056
哈尔滨市肛肠医院,黑龙江省哈尔滨市道里区建国街副270号,126.59095769366851,45.74204913376724
哈尔滨市骨伤科医院,黑龙江省哈尔滨南岗区西大直街214号,126.61730628101316,45.7379325725101
哈尔滨市红十字中心医院,黑龙江省哈尔滨市道里区新阳路415号,126.59782497684094,45.74594611016596
哈尔滨市普宁医院（普宁医院）,黑龙江省哈尔滨市松北区松浦镇云台街1号,126.60463472852172,45.84650219101258
哈尔滨市心理卫生中心哈尔滨市神经精神医院（哈尔滨市神经精神医院）,黑龙江省哈尔滨市卫星路18号,126.69344294401043,45.769373149013504
哈尔滨市中医医院,黑龙江省哈尔滨市道里区建国街副270号,126.59158109609434,45.74162001701174
哈尔滨铁路中心医院,黑龙江省哈尔滨市南岗区颐园街37号,126.63077667498035,45.75985292518959
哈尔滨医科大学附属第二医院（哈医大二院）,黑龙江省哈尔滨市南岗区学府路246号,126.61097396886834,45.692573156789024
哈尔滨医科大学附属第四医院（哈医大四院）,黑龙江省哈尔滨南岗区颐园街37号,126.63045035215491,45.75990740421736
哈尔滨医科大学附属第一医院（哈医大一院）,黑龙江省哈尔滨市邮政街23号,126.64247417635717,45.76525447466426
哈尔滨医科大学附属肿瘤医院（哈医大三院）,黑龙江省哈尔滨市南岗区哈平路150号,126.63433557549435,45.69513330032631
鹤岗矿业集团总医院（鹤岗总院）,黑龙江省鹤岗市向阳区宝山路1号,130.28482513380717,47.347428078088136
黑龙江省第三医院,黑龙江省北安市交通路61号,126.49823956652075,48.245108593642314
黑龙江省第五医院,黑龙江省哈尔滨市太阳岛平原街27号,126.59268270754812,45.78466336197603
黑龙江省红十字会医院（林总医院、黑龙江省红十医院）,黑龙江省哈尔滨市动力区和兴路32号,126.62930089005339,45.72375126206628
黑龙江省红十字医院,黑龙江省哈尔滨市动力区和兴路32号,126.62928558566487,45.723427166362946
黑龙江省康复医院,黑龙江省哈尔滨市太阳岛平原街27号,126.59268270754812,45.78466336197603
黑龙江省林业总医院,黑龙江省哈尔滨市动力区和兴路32号,126.62930089005339,45.72375126206628
黑龙江省农垦总局总医院（黑龙江省肿瘤二院）,黑龙江省哈尔滨市南岗区哈双路235号,126.47696393739879,45.55746959900275
黑龙江省医院（黑龙江省中日友谊医院、哈医大六院）,黑龙江省哈尔滨市中山路82号,126.6657519277892,45.72746170380439
黑龙江省中医药大学附属第二医院,黑龙江省哈尔滨市南岗区奋斗路409号,126.63526272007348,45.76156756314329
黑龙江省中医医院,黑龙江省哈尔滨市香坊区三辅街142号,126.66824421825018,45.72934673349659
黑龙江省中医院,黑龙江省哈尔滨市香坊区三辅街142号,126.66823824989294,45.729281705513124
黑龙江中医药大学附属第二医院,黑龙江省哈尔滨市南岗区果戈里大街411号,126.63526272007348,45.76156756314329
黑龙江中医药大学附属第一医院（中医大一院）,黑龙江省哈尔滨市香坊区和平路26号,126.64609618130008,45.725043865548784
黑龙江中医药大学针灸推拿学院（中医大二院）,黑龙江省哈尔滨市南岗区果戈里大街411号,126.63574121189995,45.76032890311166
虎林市人民医院,黑龙江省鸡西市虎林市中心街100号,132.79838686579106,45.74263437880646
鸡西矿业集团总医院（鸡西市矿总院）,黑龙江省鸡西市和平北大街198号,130.9567281336516,45.2930034232971
鸡西市医集团鸡西市人民医院,黑龙江省鸡西市鸡冠区兴国中路111号,130.97645893896564,45.30057627543113
佳木斯大学第一附属医院,黑龙江省佳木斯市德祥街234号,130.35171556821564,46.80253928148308
佳木斯市结核医院（佳木斯胸科医院、佳木斯第二人民医院）,黑龙江省佳木斯市光华路37号,130.38225572492271,46.78260853699436
佳木斯市中心医院,黑龙江省佳木斯市中山街256号,130.3585480996555,46.8089717993125
佳木斯市中医院,黑龙江省佳木斯市前进区中山路43号,130.35680027120563,46.815039421427564
牡丹江市第一人民医院,黑龙江省牡丹江市爱民区建卫路4号,129.59043831431785,44.5954887173361
牡丹江市第一医院,黑龙江省牡丹江市爱民区建卫路4号,129.59043831431785,44.5954887173361
牡丹江市中医院（牡丹江市中西医结合医院）,黑龙江省牡丹江市西长安街4号,129.61148504028122,44.57632252458032
牡丹江心血管医院,黑龙江省海林市爱民区海林公路5号,129.5667671487539,44.57546145376824
牡丹江医学院附属医院,黑龙江省牡丹江市爱民区通乡路6号,129.50962222689495,44.6806555971313
齐齐哈尔第一医院,黑龙江省齐齐哈尔市龙沙区,123.9437482214206,47.34481939990719
齐齐哈尔市第二医院,黑龙江省齐齐哈尔市建华区中华西路38号,123.94731163800543,47.353998575239295
齐齐哈尔市第一医院,黑龙江省齐齐哈尔市龙沙区公园路20号,123.9437482214206,47.34481939990719
齐齐哈尔市中医院,黑龙江省齐齐哈尔市铁锋区平安南街140号,123.96563847396185,47.33362698001378
齐齐哈尔铁路中心医院,黑龙江省齐齐哈尔市铁锋区太顺街27号,123.9875435352087,47.34598330753594
齐齐哈尔医学院第二附属医院,黑龙江省齐齐哈尔建华区中华西路39号,123.9447987062747,47.35393335278028
齐齐哈尔医学院第三附属医院,黑龙江省齐齐哈尔市铁锋区太顺街27号,123.9869022921349,47.34410091645748
齐齐哈尔医学院第一附属医院,黑龙江省齐齐哈尔市富拉尔基区向阳大街26号,123.64209956412012,47.19715689818987
齐齐哈尔中医院,黑龙江省齐齐哈尔市铁锋区平安南路36号,123.96563847396185,47.33362698001378
绥化市第一医院,黑龙江省绥化市北二东路43号,126.99367842779405,46.63813111258433
协育友好医院,黑龙江省齐齐哈尔市建华区中华西路38号,123.94666504204409,47.35370365493124
中国人民解放军第二○三医院,黑龙江省齐齐哈尔建华区建设大街59号,123.97595183729699,47.34132470349413
中国人民解放军第二一一医院（211医院）,黑龙江省哈尔滨市南岗区学府路45号,126.60623801511653,45.70828185924106
第二军医大学附属长海医院（上海长海医院）,上海杨浦区长海路168号,121.52401627620647,31.31071388118637
复旦大学附属儿科医院,枫林路门诊部:上海市徐汇区医学院路130号（枫林路口）;万源路门诊部:上海市闵行区万源路399号（新院）,121.4494011492905,31.20060001095655
复旦大学附属儿科医院徐汇院区（复旦儿科徐汇院区）,门诊部：上海市徐汇区医学院路130号（枫林路口）；闵行区万源路399号,121.4494011492905,31.20060001095655
复旦大学附属妇产科医院（上海市红房子妇产科医院、上海市红十字会妇产科医院）,上海市黄浦院区：上海市方斜路419号；杨浦院区：沈阳路128号；门诊部：方斜路566号；产科楼：大林路358号,121.4786480063896,31.216296181715595
复旦大学附属华东医院（上海华东医院）,上海市静安区延安西路221号,121.43680874872422,31.220289962271902
复旦大学附属华山医院（华山医院）,上海市乌鲁木齐中路12号,121.43893524060417,31.218304963763124
复旦大学附属眼耳鼻喉科医院（上海市五官科医院）,总部：上海市徐汇区汾阳路83号；宝庆路分部：宝庆路19号；浦东分院：耀华路389号,121.44878144936719,31.21170346208312
复旦大学附属中山医院（上海中山医院）,上海市徐汇区枫林路180号(住院部)；医学院路111号(门诊部),121.45029634851002,31.199412752281646
复旦大学附属肿瘤医院（上海市肿瘤医院、上海市红十字肿瘤医院）,上海市徐汇区东安路270号,121.4489788437488,31.193009669391692
上海长征医院,上海市黄浦区凤阳路415号,121.4627763911111,31.234026515394472
上海第一人民医院宝山分院（吴淞中心医院）,上海市宝山区同泰北路101号（牡丹江路216号）,121.49432876817748,31.381665498664567
上海东方肝胆医院（东方肝胆外科医院、上海第二军医大学附属东方肝胆外科医院）,上海市长海路225号,121.52473705060719,31.31187504982647
上海东方医院（同济大学附属东方医院）,上海浦东新区即墨路150号,121.5078806897716,31.23971761631529
上海儿童医学中心（上海交通大学医学院附属上海儿童医学中心）,上海市东方路1678号,121.51838822900535,31.207816304374155
上海华东医院闵行门诊部,上海市闵行区春申路2869号（近莲花南路，与大润发春申店相邻）,121.4022221752261,31.109469495686525
上海交通大学附属第六人民医院（上海市第六人民医院）,上海市宜山路600号,121.41783371891192,31.180946146293227
上海交通大学附属瑞金医院（上海瑞金医院、上海市瑞金红十字会医院）,总院：上海市瑞金二路197号（永嘉路口）；分院：上海市徐家汇路573号,121.46156706985406,31.213557305972465
上海交通大学附属胸科医院（上海市胸科医院）,上海市淮海西路241号,121.42058714829801,31.199533179145657
上海交通大学医学院附属第九人民医院（上海市第九人民医院）,上海市制造局路639号,121.48193936079079,31.204289012101423
上海交通大学医学院附属仁济医院（上海仁济医院）,上海市山东中路145号(西)；上海市东方路1630号(东),121.48004293004105,31.235592368889144
上海交通大学医学院附属新华医院（上海新华医院）,上海市杨浦控江路1665号,121.51319478055086,31.275374649531038
上海仁济医院（东部）（仁济医院东部）,上海市东方路1630号,121.51850487817465,31.20890968661708
上海市第十人民医院（同济大学附属第十人民医院）,上海市延长中路301号,121.44908479018174,31.273610369467985
上海市第一妇婴保健院（第一妇婴保健院）,浦西总院：上海市静安区长乐路536号(近陕西南路)；浦东分院：上海市浦东新区耀华路391号(近长清路),121.45165795871726,31.22184643725037
上海市第一人民医院（上海交通大学附属第一人民医院、上海市红十字会医院）,上海市虹口区海宁路100号（北部）；松江区新松江路650号（南部）,121.48505699394461,31.254619462870327
上海市儿童医院,上海市北京西路1400弄24号,121.44359444614945,31.230810238431104
上海市公共卫生临床中心（复旦大学附属公共卫生临床中心）,上海市金山区漕廊公路2901号（紧邻A4高速公路亭卫公路出口处）,121.33523015657887,30.791567116210125
上海市精神卫生中心,总院：上海市徐汇区宛平南路600号；分院：上海市闵行区沪闵路3210号,121.44453861510645,31.189714243695175
上海市皮肤病性病医院,上海市武夷路196号,121.44011910523294,31.317538442508464
上海市同济医院（同济大学附属同济医院）,上海市普陀区新村路389号,121.42648731866439,31.268480336794312
上海市眼病防治中心,上海市康定路380号,121.44423843946286,31.237122356127074
上海市中医医院（上海中医药大学附属市中医医院）,上海市闸北区芷江中路274号（总院）；石门一路67弄1号（门诊部）,121.46662666449922,31.261546312374712
上海远大心胸医院,上海市徐汇区龙漕路218号,121.43780348587431,31.171448475836286
上海中医药大学附属龙华医院（上海龙华医院）,上海市宛平南路725号,121.44583765702981,31.189986771065726
上海中医药大学附属曙光医院（上海曙光医院）,"上海市卢湾区普安路185号（西院）,上海市浦东张江高科技园区张衡路528号（东院）",121.47378197615173,31.224930769749744
同济大学附属肺科医院（上海市职业病医院、上海市肺科医院）,上海市杨浦区政民路507号,121.49759646088343,31.30410955562903
同济大学附属口腔医院（同济口腔医院）,上海市延长中路399号,121.44823788164157,31.273099491655675
武警上海市总队医院（武警上海总医院）,上海市虹许路831号(延安西路口),121.38329990906783,31.194612977235884
岳阳医院（上海中医药大学附属岳阳中西医结合医院）,总院:上海市虹口区甘河路110号；分院:青海路44号,121.48375465458662,31.291034585300512
中国福利会国际和平妇幼保健院（上海交通大学附属国际和平妇幼保健院、国际和平妇幼保健院）,上海市徐汇区北部衡山路910号,121.43407845763618,31.1983511071633
中国人民解放军第八五医院（上海85医院）,上海市华山路1328号,121.42785762320739,31.211419787235794
中国人民解放军第四五五医院（上海455医院）,上海长宁区淮海西路338号,121.42297715448952,31.20227088877953
中国人民解放军第四一一医院（解放军411医院、四一一医院、上海411医院）,上海市虹口区东江湾路15号（靠近鲁迅公园，虹口足球场，多伦路文化街）,121.47617369222678,31.267029641226294
常州市第三人民医院,江苏省常州市兰陵北路300号,119.93868931546918,31.752634972895315
常州市第一人民医院,江苏省常州市天宁区局前街185号,119.95633141078973,31.781828285646075
常州市妇幼保健医院（常州市第五医院、常州市第五人民医院）,江苏省常州市博爱路26号,119.96204845074291,31.786235952900284
常州市妇幼保健院,江苏省常州市天宁区博爱路16号,119.96196944033154,31.785775568121103
常州市中医医院,江苏省常州市和平南路156号,119.96008608532898,31.775180893030935
常州市中医院,江苏省常州市天宁区和平南路156号,119.96008608532898,31.775180893030935
常州市肿瘤医院,江苏省常州市怀德北路1号,119.9389905960938,31.78218333320849
第二军医大学长征医院南京分院（长征医院分院）,江苏省南京市下关区建宁路200号,118.74436122926924,32.09392320684796
东南大学附属中大医院（中大医院、南京铁道医学院附属医院）,江苏省南京市丁家桥87号,118.77102909133603,32.074495284785236
江苏大学附属医院（江滨医院）,江苏省镇江市解放路438号,119.44933918495093,32.21522154490036
江苏省第二中医院（江苏省第二红十中医院）,江苏省南京市建邺区南湖路23号,118.75044407650726,32.02460712265481
江苏省妇幼卫生保健中心,江苏省南京市东江北路368号,118.79081480369892,32.06037417801039
江苏省口腔医院（南京医科大学口腔医学院、南京医科大学附属口腔医院、江苏省红十字口腔医院）,江苏省南京市鼓楼区汉中路136号,118.77079425088031,32.04506637178166
江苏省人民医院（江苏省人民医）,江苏省南京市广州路300号,118.7618610816357,32.0512818111442
江苏省苏北人民医院（扬大附院）,江苏省扬州市广陵区南通西路98号,119.4260398053314,32.38738918718706
江苏省中西医结合医院（江苏省中医药研究院）,江苏省南京市迈皋桥十字街100号,118.80579004070916,32.101582009405995
江苏省中医院,江苏省南京市汉中路155号,118.76866909906762,32.04307166740096
江苏省肿瘤医院,江苏省南京市白子亭42号,118.78095042914181,32.07068940382131
连云港市第一人民医院,江苏省连云港市新浦区通灌北路182号,119.17685195609607,34.60727042193907
南京妇幼保健院,江苏省南京市建邺区天妃巷123号,118.77155378321301,32.042233961113766
南京鼓楼医院（鼓楼医院）,江苏省南京市中山路321号,118.77793618854896,32.058276789730485
南京军区南京总医院（南军总医院）,江苏省南京市中山东路305号南京军区南京总医院,118.80358549165207,32.04381102730273
南京脑科医院,江苏省南京市广州路264号,118.76353659170219,32.05229498964312
南京市第二医院（南京市钟阜医院）,江苏省南京市鼓楼区钟阜路1-1号,118.76301027553623,32.09092542530625
南京市第一医院,江苏省南京秦淮区长乐路68号,118.77911398564498,32.019457118677586
南京市儿童医院（南京医科大学附属南京儿童医院、江苏省红十字儿童医院）,江苏省南京市广州路72号,118.77417516075374,32.05283762892182
南京市妇幼保健院,江苏省南京市莫愁路天妃巷123号,118.77155378321301,32.042233961113766
南京市鼓楼医院,江苏省南京市中山路321号,118.77793618854896,32.058276789730485
南京市脑科医院,江苏省南京市广州路264号,118.76353659170219,32.05229498964312
南京市胸科医院,江苏省南京市鼓楼区广州路215号,118.76399326793097,32.049261920149696
南京市中医院,江苏省南京市金陵路1号,118.78493659843993,32.02463587579584
南京市肿瘤医院,江苏省南京鼓楼区钟阜路1-1号,118.76529797933858,32.09114550480417
南京医科大学附属脑科医院,江苏省南京市鼓楼区广州路264号,118.76353659170219,32.05229498964312
南通大学附属医院,江苏省南通市崇川区西寺路20号,120.86124920439005,32.01026989757648
南通大学院附属医院（南通大学医院）,江苏省南通市西寺路20号,120.86610185691703,32.01122468997828
南通市第一人民医院（南通大学医学院第二附属医院）,江苏省南通市崇川区孩儿巷北路6号,120.84669836149641,32.01949262068156
南通市中医院,江苏省南通市崇川区建设路41号,120.86201989423516,32.022400425550806
南通市肿瘤医院北院（肿瘤医院北院）,江苏省南通市平潮镇通扬北路30号,120.74580569148313,32.10519480314191
南通市肿瘤医院南院（肿瘤医院南院）,北院地址：南通市通州区平潮镇通扬北路30号；南院地址：南通市青年西路48号,120.74419582959365,32.104493468169636
南通医学院附属医院,江苏省南通市西寺路20号,120.86124920439005,32.01026989757648
南通中医院,江苏省南通市崇川区建设路41号,120.86201989423516,32.022400425550806
苏州大学附属第二医院（苏大二附院）,江苏省苏州市三香路1055号,120.57899804238534,31.298734534264753
苏州大学附属第一医院（苏大一附院、苏州市第一人民医院）,江苏省苏州市十梓街188号,120.62992985271809,31.306317534718783
苏州大学附属儿童医院,江苏省苏州市景德路303号,120.60871563191148,31.311299955447854
苏州第一人民医院,江苏省苏州市十梓街188号,120.62992985271809,31.306317534718783
苏州市第四人民医院,江苏省苏州市白塔西路16号,120.62201803002348,31.320507770857986
苏州市眼视光医院,江苏省苏州市沧浪区书院巷18号,120.61856647370855,31.300133705254297
苏州市中医医院,江苏省苏州市景德路314号,120.60745731182807,31.312094218242034
苏州市中医院,江苏省苏州市金阊区景德路314号,120.5934462295197,31.271088853611964
宿迁市中医院,江苏省宿迁市宿豫区衡山路1号,118.32328640235491,33.95432696514929
泰州市中医院,江苏省泰州市邑庙街24号,119.91936789237725,32.492998761920376
无锡市第二人民医院（南京医科大学附属无锡第二医院）,江苏省无锡市崇安区中山路68号,120.30150119267824,31.571154167336864
无锡市第三人民医院（南通大学第三附属医院）,江苏无锡市兴源北路585号,120.29177701227465,31.59424795438933
无锡市第一人民医院（南京医科大学附属无锡第一医院、无锡市儿童医院）,江苏省无锡市清扬路299号,120.3173789995135,31.54104871766805
无锡市妇幼保健院,江苏省无锡市崇安区槐树巷48号,120.30228299243446,31.573672058876507
无锡市精神卫生中心,江苏省无锡市钱荣路156号,120.22805303802498,31.59370803280657
无锡市人民医院,江苏省无锡市清扬路299号（金城路与清扬路交界东南隅）,120.31800301869247,31.542610326752083
无锡市中西医结合医院,江苏省无锡市通惠东路320号,120.29177701227465,31.59424795438933
无锡市中医院,江苏省无锡市崇安区后西溪33号,120.2933613105771,31.575085821185862
徐州市儿童医院,江苏省徐州市苏堤北路18号,117.1620242009066,34.26734543419201
徐州市中心医院（徐州市第四医院）,江苏省徐州市解放南路199号,117.18950972070995,34.243156451663424
徐州市中医院,江苏省徐州市中山南路169号,117.18139393128047,34.25409103094911
徐州医学院附属第三医院（徐医附三院）,江苏省徐州市复兴南路388号,117.19975633252616,34.249111251860285
徐州医学院附属医院,江苏省徐州市淮海西路,117.17282184814208,34.264295430763525
扬州市第一人民医院（东南大学附属扬州医院）,江苏省扬州市泰州路45号,119.44679297646623,32.39647075311114
扬州市中医院,江苏省扬州市文昌中路575 、577 号,119.44546388611035,32.39071614983796
镇江市第四人民医院（江苏大学医学院附属东方医院）,江苏省镇江市正东路20号,119.45409163123034,32.20388343164156
中国人民解放军第97医院（淮海医院、解放军97医院）,江苏徐州市铜山路226号,117.21538530526978,34.26565070537556
中国人民解放军第八二医院,江苏省淮安市清河区健康东路100号,119.02158325091057,33.6099480190601
中国人民解放军第八十一医院,江苏省南京杨公井34标34号,118.78927026033614,32.03709874246849
中国人民解放军第八一医院（81医院）,江苏省南京杨公井34标34号,118.78927026033614,32.03709874246849
